ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
WP4481	Resistin as a regulator of inflammation	18/3788	28/5488	0.776143173038428	0.99999999997286	0.945842868013994	207/208/10000/3551/8517/3569/3708/4792/5293/5294/23236/5330/5331/113026/51196/5336/5970/7124	18
WP4673	Male infertility	60/3788	91/5488	0.777207663035881	0.99999999997286	0.945842868013994	5243/3983/27161/196/57491/338/596/675/847/905/8476/1025/9575/1191/1387/11218/2033/94240/356/2346/2876/3122/3643/55818/3981/222229/4193/4292/27030/4313/4318/4522/4524/4548/4843/4846/1728/55124/5395/5423/5445/55170/29968/23369/5896/9985/140885/55423/113235/6648/6948/7057/7124/9319/7320/9101/7508/7516/7517/7518	60
WP5121	Sphingolipid metabolism in senescence	16/3788	25/5488	0.77998419182767	0.99999999997286	0.945842868013994	427/1017/1026/8560/1869/2629/2720/23236/5578/5579/5925/1901/166929/81537/8877/7357	16
WP3845	Canonical and non-canonical Notch signaling	14/3788	22/5488	0.785091466449766	0.99999999997286	0.945842868013994	28514/54567/23462/182/3714/84441/55534/4237/4851/4854/4855/5663/5664/6237	14
WP4320	Effect of progerin on genes involved in Hutchinson-Gilford progeria syndrome	14/3788	22/5488	0.785091466449766	0.99999999997286	0.945842868013994	10951/1107/1108/1869/3065/3066/23028/8932/53615/5925/5928/6720/6839/7157	14
WP384	Apoptosis modulation by HSP70	12/3788	19/5488	0.791925459238554	0.99999999997286	0.945842868013994	317/637/835/836/840/841/842/8772/356/3303/8737/7132	12
WP4141	PI3K/AKT/mTOR - vitamin D3 signaling	12/3788	19/5488	0.791925459238554	0.99999999997286	0.945842868013994	207/941/942/3101/3122/3939/5160/5210/5970/6256/6515/7421	12
WP4863	Host-pathogen interaction of human coronaviruses - autophagy	12/3788	19/5488	0.791925459238554	0.99999999997286	0.945842868013994	83734/9140/9776/89849/64422/115201/10533/84557/30849/8408/9706/55062	12
WP4746	Thyroid hormones production and peripheral downstream signaling effects	47/3788	72/5488	0.795386102607306	0.99999999997286	0.945842868013994	10000/364/842/10488/1499/1734/50506/405753/2260/10818/2885/3265/3685/3690/3709/389434/23028/51780/152831/5604/11183/4193/57224/4851/4881/5208/23236/57104/10891/5588/5593/6009/6194/27330/6256/6469/51548/117247/6567/5172/6654/6714/9882/7067/7068/7157/54361	47
WP2037	Prolactin signaling pathway	49/3788	75/5488	0.795751813429078	0.99999999997286	0.945842868013994	116986/207/836/1154/2002/2064/2316/2353/2534/9846/2885/3265/3659/3688/3716/3717/3725/5604/5601/4792/4793/4843/10401/5294/5295/5296/5478/5479/5618/5770/5777/5829/5970/6194/6196/6464/140885/8651/9021/6654/6714/6772/6774/6776/6777/7409/7410/7534/7535	49
WP3959	DNA IR-double strand breaks and cellular response via ATM	33/3788	51/5488	0.796182700133818	0.99999999997286	0.945842868013994	25/86/317/545/578/581/637/641/672/675/836/842/995/1020/1111/1869/9156/2177/4193/4683/5591/10111/5888/5883/11186/55183/8243/9126/6788/7014/7157/7158/10155	33
WP3594	Circadian rhythm genes	94/3788	142/5488	0.797652500122848	0.99999999997286	0.945842868013994	100/107/196/9915/56938/468/22809/8553/8945/9575/1374/1390/23373/1408/1454/1471/1628/1644/1655/1660/1958/1960/2033/2146/3065/3066/50865/6928/3184/3192/3398/3399/3400/3569/3725/3778/7071/4297/55366/9500/5601/4547/10514/4669/10135/10499/4783/4804/4843/9572/9975/10062/2063/8204/8473/8864/23239/5371/5465/10891/5499/5501/5551/5591/5593/60675/5629/5728/5730/83759/5971/9475/6095/6097/6233/5054/6421/150094/25942/23411/6532/6550/6720/6839/8914/8792/7150/7157/7166/7298/7311/7316/7337/463	94
WP710	DNA damage response (only ATM dependent)	63/3788	96/5488	0.800055907180082	0.99999999997286	0.945842868013994	25/207/208/10000/324/8312/578/581/27113/596/604/638/847/595/894/896/901/1026/1027/1499/2064/356/10023/2885/3265/3643/3725/3949/4216/5601/4193/197259/4791/5106/5163/5287/5288/5293/5294/5295/5296/8503/30849/23533/5328/5366/5728/5880/387/6342/6464/4089/6648/6654/6655/7040/7157/7481/7482/7473/54361/7474/81029	63
WP3678	Amplification and expansion of oncogenic pathways as metastatic traits	10/3788	16/5488	0.801200000280619	0.99999999997286	0.945842868013994	7852/9595/2034/182/4851/5294/6714/3371/7412/7422	10
WP4331	Neovascularisation processes	23/3788	36/5488	0.803864523708258	0.99999999997286	0.945842868013994	94/207/7852/54567/2048/2324/3091/182/3791/3815/4254/5601/4318/4791/4851/4854/4855/5155/5970/5971/4086/7040/7043	23
WP244	Alpha 6 beta 4 signaling pathway	21/3788	33/5488	0.80681652370639	0.99999999997286	0.945842868013994	207/2549/2885/3265/3655/3691/284217/3908/3909/3911/3912/3913/3915/3918/5295/5296/5578/387/6464/6654/6714	21
WP1434	Osteopontin signaling	8/3788	13/5488	0.814088779288347	0.99999999997286	0.945842868013994	3551/3685/3690/5604/4318/5328/5970/6696	8
WP2261	Glioblastoma signaling pathways	52/3788	80/5488	0.818204864233911	0.99999999997286	0.945842868013994	207/208/10000/672/675/595/894/898/1017/1021/1026/1027/1030/1031/1869/1956/2033/2064/2065/54206/2260/4303/2549/2885/3265/3480/5604/5606/5607/5608/4193/4194/4763/5159/5170/5287/5288/5293/5294/5295/5296/5336/5578/5579/5583/5584/5588/5590/5728/5925/6714/7157	52
WP4155	Endometrial cancer	38/3788	59/5488	0.820077383095531	0.99999999997286	0.945842868013994	207/208/10000/324/8312/578/581/842/595/999/1026/1495/1499/1643/1950/1956/2002/2064/2247/2260/2261/2353/1647/4616/10912/2885/3265/3611/5604/5170/5293/5295/5296/8503/5728/6654/6655/7157	38
WP2197	Endothelin pathways	15/3788	24/5488	0.820904045336577	0.99999999997286	0.945842868013994	790/10203/805/1264/1906/1909/2769/2778/10681/5604/4638/4846/4886/23236/5578	15
WP3863	T-cell antigen receptor (TCR) pathway during Staphylococcus aureus infection	36/3788	56/5488	0.820946996434116	0.99999999997286	0.945842868013994	10598/207/8915/805/84433/940/915/920/925/1493/2353/2534/9402/2885/29851/3551/8517/3702/3725/3932/3937/10892/5604/1326/5601/4690/4792/5133/5163/5588/5777/5788/6237/6654/7124/7535	36
WP4906	3q29 copy number variation syndrome	32/3788	50/5488	0.82337405601781	0.99999999997286	0.945842868013994	207/840/84984/9857/79659/51626/8655/140735/6993/6990/200933/55294/3077/3091/3725/10445/4686/375387/5062/93183/8503/5829/165918/23411/30061/200931/6776/6777/7037/7040/26043/7629	32
WP4879	Overlap between signal transduction pathways contributing to LMNA laminopathies	30/3788	47/5488	0.825005179809359	0.99999999997286	0.945842868013994	60/27161/324/8312/650/1026/1051/1052/1387/1499/1513/1869/2010/2339/3065/8091/3726/4000/4128/4129/4851/5925/860/6696/6720/6895/7040/7088/4982/10269	30
WP2036	TNF-related weak inducer of apoptosis (TWEAK) signaling pathway	26/3788	41/5488	0.829349277390894	0.99999999997286	0.945842868013994	207/208/330/836/840/841/6347/6352/1499/8772/3065/3551/3569/3725/5601/4318/4791/4792/4793/5970/5971/8737/7124/51330/7185/7186	26
WP1991	SRF and miRs in smooth muscle differentiation and proliferation	6/3788	10/5488	0.832677688731062	0.99999999997286	0.945842868013994	817/894/2002/4209/406937/6722	6
WP2436	Dopamine metabolism	6/3788	10/5488	0.832677688731062	0.99999999997286	0.945842868013994	1312/1644/4128/4129/1728/6647	6
WP2369	Histone modifications	22/3788	35/5488	0.83561144706515	0.99999999997286	0.945842868013994	55870/2146/4297/58508/8085/55904/64324/6418/26040/9739/23067/29072/84193/55209/79918/80854/133383/9869/6419/64754/10322/6839	22
WP4288	MTHFR deficiency	11/3788	18/5488	0.837640594473157	0.99999999997286	0.945842868013994	836/842/55349/1119/56994/1312/1786/1788/3176/4524/259230	11
WP5181	Roles of ceramides in the development of insulin resistance	11/3788	18/5488	0.837640594473157	0.99999999997286	0.945842868013994	2180/207/948/2081/3643/5295/5590/6517/7124/7132/7185	11
WP4657	22q11.2 copy number variation syndrome	53/3788	82/5488	0.838194854230031	0.99999999997286	0.945842868013994	59/8854/8659/25842/596/128977/8318/8646/9076/7122/8218/1312/1399/8452/9681/9993/85359/54487/29102/1956/2260/7290/8479/84861/3837/8216/10892/51586/64976/8131/4942/5297/5308/5347/5625/5901/5902/5905/9978/1104/5649/6097/6469/6517/6545/6720/6722/128989/3842/7157/27037/7450/7625	53
WP3527	Pre-implantation embryo	20/3788	32/5488	0.839713036239973	0.99999999997286	0.945842868013994	360/366/476/8538/999/1045/1649/1875/1958/2624/2625/3662/4084/4603/5087/5460/6597/6926/7004/7538	20
WP4542	Leukocyte-intrinsic Hippo pathway functions	20/3788	32/5488	0.839713036239973	0.99999999997286	0.945842868013994	1236/83706/4303/50943/3683/90417/26524/4023/639/5872/5906/83593/387/60485/6788/23012/8463/7005/7004/10971	20
WP2355	Corticotropin-releasing hormone signaling pathway	45/3788	70/5488	0.839747525196861	0.99999999997286	0.945842868013994	31/207/409/596/8912/836/842/1499/2002/2081/2353/2355/2697/2771/2778/2783/10681/2870/3283/3284/3320/3606/3726/5604/4217/5601/10499/4792/4846/3164/4929/5336/5578/5579/5584/5588/5908/10411/5970/387/6822/6925/7040/7099/10155	45
WP3303	RAC1/PAK1/p38/MMP2 pathway	41/3788	64/5488	0.84128358028878	0.99999999997286	0.945842868013994	207/285/9068/581/332/840/842/1499/9046/1956/2064/2335/2885/3265/3551/8517/3688/5600/6300/5603/5601/4313/4436/4690/4792/4843/5295/5829/5888/5970/6654/6714/6774/6776/6777/7010/7075/10318/79155/79931/7157	41
WP4685	Melanoma	39/3788	61/5488	0.84229782064776	0.99999999997286	0.945842868013994	207/208/10000/578/581/805/808/595/999/1021/1026/1643/1869/1870/2002/2113/2353/1647/4616/10912/2885/3265/3791/3815/5604/4193/4286/4763/5293/5295/5296/8503/5728/5925/25759/6654/6655/8859/7157	39
WP3865	Novel intracellular components of RIG-I-like receptor (RLR) pathway	33/3788	52/5488	0.846603959610444	0.99999999997286	0.945842868013994	9140/64343/843/841/3627/1540/23586/79132/8772/64135/3551/9641/8517/3661/3665/9636/5600/6300/5603/5601/4792/4793/55593/5300/5970/8737/10010/29110/9755/7124/8717/7186/7706	33
WP3664	Regulation of Wnt / B-catenin signaling by small molecule compounds	9/3788	15/5488	0.849909497980722	0.99999999997286	0.945842868013994	324/8312/1499/27122/8321/8324/8325/6925/8658	9
WP3927	BMP signaling in eyelid development	9/3788	15/5488	0.849909497980722	0.99999999997286	0.945842868013994	652/1956/3725/5601/4851/5308/6469/4086/4089	9
WP4872	MAP3K1 role in promoting and blocking gonadal determination	9/3788	15/5488	0.849909497980722	0.99999999997286	0.945842868013994	8312/1499/2254/10023/10912/4216/5600/387/54361	9
WP4970	Galanin receptor pathway	9/3788	15/5488	0.849909497980722	0.99999999997286	0.945842868013994	1026/1027/2353/3569/3880/10891/6517/6844/7422	9
WP268	Notch signaling	25/3788	40/5488	0.856625588191817	0.99999999997286	0.945842868013994	6868/83464/1387/28514/54567/113878/196403/151636/23220/3065/3066/182/3714/3955/55534/4242/9612/23385/4851/4854/4855/9253/5663/5664/5986	25
WP4534	Mechanoregulation and pathology of YAP/TAZ via Hippo and non-Hippo mechanisms	25/3788	40/5488	0.856625588191817	0.99999999997286	0.945842868013994	59/60/72/999/1495/1499/3688/3689/3690/3691/3694/3695/11184/9448/11183/5601/5062/60485/259230/6714/6788/8463/7005/7004/10971	25
WP5036	Angiotensin II receptor type 1 pathway	14/3788	23/5488	0.857931416754944	0.99999999997286	0.945842868013994	59272/59/183/1277/1278/2161/3091/3589/3572/5608/80310/6237/4089/7040	14
WP5183	SARS-CoV-2 mitochondrial chronic oxidative stress and endothelial dysfunction	14/3788	23/5488	0.857931416754944	0.99999999997286	0.945842868013994	1636/59272/183/617/51295/3606/3569/51103/91942/114548/6195/51548/7014/7124	14
WP313	Hepatocyte growth factor receptor signaling	21/3788	34/5488	0.864498029092781	0.99999999997286	0.945842868013994	1399/2002/2353/2549/2885/3082/3265/3672/3688/3725/5604/11184/5728/2185/5829/5906/5908/2889/6654/6714/6774	21
WP4312	Rett syndrome causing genes	21/3788	34/5488	0.864498029092781	0.99999999997286	0.945842868013994	1108/3065/55869/3097/3615/3766/10765/4204/9612/23221/23314/85358/6594/6595/6597/8243/6812/23224/9014/6925/8295	21
WP500	Glycogen synthesis and degradation	21/3788	34/5488	0.864498029092781	0.99999999997286	0.945842868013994	178/805/808/2632/2931/2992/8908/3098/3099/3101/80201/5236/5256/5261/5520/5523/28227/5525/5526/5528/7360	21
WP2064	Neural crest differentiation	36/3788	57/5488	0.865133420878956	0.99999999997286	0.945842868013994	8312/652/655/999/1004/1499/28514/54567/2113/2247/2260/2261/7976/2705/3065/79885/3066/51564/55869/9734/3198/3397/3670/3688/4155/4286/4359/4602/4791/4851/4854/4855/5376/388/4086/6925	36
WP2023	Cell differentiation - expanded index	7/3788	12/5488	0.866308823164825	0.99999999997286	0.945842868013994	2146/3398/4209/406937/860/6722/6774	7
WP3580	Methionine de novo and salvage pathway	12/3788	20/5488	0.866908437155926	0.99999999997286	0.945842868013994	55256/51074/55349/259307/4144/4482/253827/4507/4548/4953/6723/6898	12
WP4806	EGFR tyrosine kinase inhibitor resistance	51/3788	80/5488	0.873986292457268	0.99999999997286	0.945842868013994	207/208/10000/581/596/598/595/1950/1956/2064/2065/2247/2261/2549/2621/2885/3082/3265/3479/3480/3569/3716/3717/3791/5604/22808/4763/3084/5155/80310/5159/5170/5293/5295/5296/8503/5336/5578/5579/5728/6194/6199/6237/22800/6464/25759/6654/6655/6714/6774/7422	51
WP716	Vitamin A and carotenoid metabolism	17/3788	28/5488	0.875339994015214	0.99999999997286	0.945842868013994	64240/64241/216/8854/948/8694/4023/9227/29881/5915/5916/5948/5950/157506/54884/6256/6820	17
WP1584	Type II diabetes mellitus	10/3788	17/5488	0.87808938700104	0.99999999997286	0.945842868013994	773/2710/3551/3643/5256/23533/5590/6514/6517/7124	10
WP3874	Canonical and non-canonical TGF-B signaling	10/3788	17/5488	0.87808938700104	0.99999999997286	0.945842868013994	649/657/26585/4015/4016/4017/84171/5601/4089/7040	10
WP391	Mitochondrial gene expression	10/3788	17/5488	0.87808938700104	0.99999999997286	0.945842868013994	3054/50804/4899/5442/10891/133522/23082/7019/51106/64216	10
WP4560	MFAP5 effect on permeability and motility of endothelial cells via cytoskeleton rearrangement	10/3788	17/5488	0.87808938700104	0.99999999997286	0.945842868013994	87/3685/3690/3708/3725/4026/4638/5588/5829/7082	10
WP734	Serotonin receptor 4/6/7 and NR3C signaling	10/3788	17/5488	0.87808938700104	0.99999999997286	0.945842868013994	466/1958/2002/2778/5604/9261/2908/5906/9252/6722	10
WP4535	Envelope proteins and their potential roles in EDMD physiopathology	24/3788	39/5488	0.881300359253757	0.99999999997286	0.945842868013994	107/196883/111/112/113/115/8815/1072/2010/2885/3265/3799/5604/4293/5339/387/4089/6654/6655/6722/23224/161176/7040/7043	24
WP428	Wnt signaling	54/3788	85/5488	0.888048658788248	0.99999999997286	0.945842868013994	324/8312/817/595/894/896/57680/1454/1457/1459/1499/56998/80319/23002/10023/23401/8321/7976/7855/8323/8324/8325/27130/3725/83999/4041/4040/5601/4772/4775/4776/5328/23236/5330/5331/64840/5533/5578/5579/387/9475/4919/4920/6259/5176/6423/6425/57216/7481/7482/7473/54361/7474/81029	54
WP382	MAPK signaling pathway	126/3788	193/5488	0.888499097628779	0.99999999997286	0.945842868013994	207/208/10000/409/468/773/775/776/8912/9254/93589/782/783/784/836/994/1399/1649/1843/11221/80824/1844/1846/1849/1850/51295/1950/1956/2002/356/2258/2247/2252/2254/2260/2261/2264/2316/2317/2318/2353/1647/2768/2885/3265/3303/3304/3306/3310/3312/3315/3551/8517/3552/3553/3554/3725/120892/5604/5606/5607/5608/4296/7786/10746/4216/4217/9064/1326/11184/9448/5600/6300/5603/5598/9479/23162/5601/9261/8550/8569/2872/22808/4763/4772/4775/4791/3164/5062/5155/5159/8605/255189/5494/5533/5578/5778/5801/5880/5906/5908/5923/5924/10125/10235/25780/115727/5970/5971/6197/8986/9252/6237/22800/6654/6655/6722/6788/57551/9344/7040/7043/7124/7132/7157/7186	126
WP3668	Hypothesized pathways in pathogenesis of cardiovascular disease	13/3788	22/5488	0.890559855421448	0.99999999997286	0.945842868013994	285/2022/2200/2201/2316/4052/4053/7182/860/5054/6464/4089/7049	13
WP4483	Relationship between inflammation, COX-2 and EGFR	13/3788	22/5488	0.890559855421448	0.99999999997286	0.945842868013994	207/208/10000/1956/3265/4312/5293/5294/51365/5732/5734/5743/6714	13
WP4537	Hippo-Yap signaling pathway	13/3788	22/5488	0.890559855421448	0.99999999997286	0.945842868013994	3627/26524/11184/9448/11186/60485/6788/23012/8463/7005/7004/23043/10971	13
WP1544	MicroRNAs in cardiomyocyte hypertrophy	48/3788	76/5488	0.890965568990431	0.99999999997286	0.945842868013994	183/207/208/805/817/1025/1154/1499/1906/1950/2247/8321/51564/9734/3479/3480/3551/9641/8517/3572/3976/4041/4040/5604/5606/5607/5608/5598/50804/4638/4776/3084/5170/5293/5294/5295/5296/8503/5320/5330/5579/1827/387/9475/6774/7040/7124/7474	48
WP2895	Differentiation of white and brown adipocyte	8/3788	14/5488	0.892224907649398	0.99999999997286	0.945842868013994	650/652/655/1051/51316/10891/133522/4086	8
WP4928	MAPK pathway in congenital thyroid cancer	8/3788	14/5488	0.892224907649398	0.99999999997286	0.945842868013994	2002/2353/3725/8844/5604/6464/6654/6655	8
WP5205	Clock-controlled autophagy in bone metabolism	42/3788	67/5488	0.895004786480391	0.99999999997286	0.945842868013994	207/393/83734/9140/9776/64422/10533/596/8553/650/651/652/653/8646/9575/1435/115908/1513/128338/79443/3479/3569/3717/4041/84557/81631/4772/4851/9975/9842/860/10507/5176/4086/4089/8878/7040/8792/4982/8408/7415/7474	42
WP2032	Thyroid stimulating hormone (TSH) signaling pathway	38/3788	61/5488	0.89849308278327	0.99999999997286	0.945842868013994	207/328/896/898/1017/1027/1869/1958/2353/2768/2771/2773/2778/3265/3480/3716/3717/3725/5604/5606/5608/103910/5144/5170/5295/5296/23236/5337/5900/5906/5908/5909/5925/6194/6195/6714/6772/6774	38
WP4536	Genes related to primary cilium development (based on CRISPR)	53/3788	84/5488	0.902241940022998	0.99999999997286	0.945842868013994	403/84100/80210/27077/166379/583/585/55212/27241/26005/23552/153241/84984/55125/79659/51626/8655/6993/84455/80199/51668/9742/26160/90410/112752/56912/55081/57560/28981/10300/9371/22920/57534/8195/10464/51715/11159/132320/79600/26123/84314/51259/79583/146057/79809/64927/79989/150737/123016/51174/7289/79770/57728	53
WP2533	Glycerophospholipid biosynthetic pathway	16/3788	27/5488	0.902307861769214	0.99999999997286	0.945842868013994	10423/8760/56994/54675/2710/8443/57678/2819/23175/9663/9489/55361/5293/5294/5320/114971	16
WP2870	Extracellular vesicle-mediated signaling in recipient cells	16/3788	27/5488	0.902307861769214	0.99999999997286	0.945842868013994	207/324/8312/1499/1956/2064/3082/3265/4240/23533/4089/7040/7043/7049/7103/7474	16
WP4540	Hippo signaling regulation pathways	51/3788	81/5488	0.903287014194342	0.99999999997286	0.945842868013994	999/1009/1012/1015/64403/1001/1003/1004/1436/1499/1956/1969/2260/2261/2264/2321/2322/2324/2771/2773/2774/2778/3480/3643/3791/3815/26524/4804/5159/23236/5330/5331/5564/5565/51422/5573/5575/5576/5577/5578/5579/5583/5584/5588/5590/387/6788/8463/7005/7004/7010	51
WP2380	Brain-derived neurotrophic factor (BDNF) signaling pathway	76/3788	119/5488	0.906972657388746	0.99999999997286	0.945842868013994	32/6868/207/249/324/650/8536/836/1020/8851/1072/1268/23373/1457/1499/1958/1959/1965/8894/2002/2353/10818/2534/2562/2885/23426/3265/3551/8517/3717/3725/3738/8844/5604/5607/10746/5598/5601/4082/4684/653361/4688/4690/8440/4776/4792/4804/4905/5170/5295/5296/2185/5792/10048/5906/5923/5970/391/6194/6195/6197/9252/25970/6464/25759/140885/6696/8878/6714/6772/6774/6776/6777/7074/7410/10451	76
WP3940	One-carbon metabolism and related pathways	21/3788	35/5488	0.907827902134226	0.99999999997286	0.945842868013994	64902/586/587/55349/1119/56994/1491/1759/1788/2730/2876/2877/2882/4144/4524/4548/5337/6472/6647/6648/7298	21
WP524	G13 signaling pathway	21/3788	35/5488	0.907827902134226	0.99999999997286	0.945842868013994	397/9138/805/1072/1073/11113/1729/10788/3984/4216/5216/5293/5296/5305/5585/387/85415/9475/6242/10188/7454	21
WP1539	Angiogenesis	14/3788	24/5488	0.909769736740658	0.99999999997286	0.945842868013994	207/1387/2247/2321/3091/3791/4318/4846/5155/4086/6714/7010/7077/7422	14
WP4521	Glycosylation and related congenital defects	14/3788	24/5488	0.909769736740658	0.99999999997286	0.945842868013994	56052/79087/29929/79053/2683/1798/8813/8818/54344/84061/4247/9526/5373/79644	14
WP4856	Intracellular trafficking proteins involved in CMT neuropathy	14/3788	24/5488	0.909769736740658	0.99999999997286	0.945842868013994	1959/54332/3315/26353/23095/9516/9927/4359/5376/8766/57111/5865/53916/10567	14
WP3876	BMP2-WNT4-FOXO1 pathway in primary endometrial stromal cell differentiation	6/3788	11/5488	0.91041464728507	0.99999999997286	0.945842868013994	650/1499/1634/4086/6750/54361	6
WP4504	Cysteine and methionine catabolism	6/3788	11/5488	0.91041464728507	0.99999999997286	0.945842868013994	875/1491/2805/4357/4548/6821	6
WP4553	FBXL10 enhancement of MAP/ERK signaling in diffuse large B-cell lymphoma	6/3788	11/5488	0.91041464728507	0.99999999997286	0.945842868013994	604/54880/2146/84678/6045/23512	6
WP5224	2q37 copy number variation syndrome	60/3788	95/5488	0.911373260138828	0.99999999997286	0.945842868013994	57007/116987/375/381/10123/23192/10203/805/11132/1058/8837/1293/6373/7852/9267/9266/27128/728294/8527/27185/1841/1915/1956/11337/23710/11345/2817/3069/55502/55355/3553/3611/84289/3690/3705/3725/9208/84557/81631/79083/4644/4705/4738/129807/4792/23178/5133/8864/64284/5873/6194/10325/64121/58528/23677/25992/7124/7157/54658/54575	60
WP289	Myometrial relaxation and contraction pathways	75/3788	118/5488	0.917462290585087	0.99999999997286	0.945842868013994	57007/59/60/107/196883/111/112/113/115/133/409/466/467/468/22809/784/800/805/808/817/1264/1265/10488/8525/2353/2697/2778/2783/59345/10681/2791/2786/2787/2869/2870/9446/3486/3487/3488/3489/3553/3569/3708/3709/3710/3725/23764/4846/5142/5144/11142/5331/5336/5573/5575/5576/5577/5578/5579/5583/5588/5590/10266/10268/5996/10636/6004/64407/10287/5997/5998/5999/8490/10971/7534	75
WP51	Regulation of actin cytoskeleton	73/3788	115/5488	0.917932754459947	0.99999999997286	0.945842868013994	10152/60/87/324/2909/9138/9459/10092/624/55845/1072/1073/1131/1132/1445/1729/81624/1950/1956/2149/2245/2258/2247/2252/2254/2260/2261/2264/2335/28964/2768/2934/3672/3984/5604/5597/22808/4478/4638/10787/5062/5155/5159/5216/5287/5288/5293/5294/5295/5296/8503/30849/23533/5305/8396/79837/23396/4659/5829/5880/8045/387/9475/6237/22800/6654/6655/54961/7114/7409/7429/7454/8936	73
WP2509	Nanoparticle triggered autophagic cell death	12/3788	21/5488	0.918469519264434	0.99999999997286	0.945842868013994	83734/9140/64422/115201/10533/596/10036/3643/84557/8408/9706/7405	12
WP3658	Wnt/beta-catenin signaling pathway in leukemia	12/3788	21/5488	0.918469519264434	0.99999999997286	0.945842868013994	207/324/607/595/1499/2322/8323/4041/4040/5371/26108/6929	12
WP2018	RANKL/RANK signaling pathway	33/3788	54/5488	0.91876897828956	0.99999999997286	0.945842868013994	54/207/208/1513/2274/2353/9846/3383/3551/8517/3725/4067/5604/5608/5601/4286/4772/4791/4792/9060/5295/5296/5970/5971/6688/8878/6714/6772/8792/4982/7185/7186/7412	33
WP722	Serotonin HTR1 group and FOS pathway	17/3788	29/5488	0.918811274856278	0.99999999997286	0.945842868013994	2002/2353/2771/2773/3352/3708/5604/5606/5608/9261/5170/5906/5923/10125/387/9252/6722	17
WP3286	Copper homeostasis	29/3788	48/5488	0.924329517747009	0.99999999997286	0.945842868013994	6868/8754/207/324/475/538/540/23621/836/595/9973/10063/3725/4193/4493/4494/4495/4500/4501/4502/4520/5728/9997/1317/1318/6647/79689/7157/54739	29
WP2112	IL-17 signaling pathway	15/3788	26/5488	0.925438531075234	0.99999999997286	0.945842868013994	207/1051/1052/3551/8517/23765/55540/84818/54756/3716/3717/4793/5970/6774/10758	15
WP4949	16p11.2 proximal deletion syndrome	38/3788	62/5488	0.925987549299819	0.99999999997286	0.945842868013994	226/2186/283897/841/10576/7203/10575/908/10423/11151/79153/7290/8479/3476/3486/58508/8085/5606/5608/4150/4478/2908/5528/5531/9989/151987/5728/23475/6477/6693/9344/6950/7157/7186/23025/10497/83719/653808	38
WP3915	Angiopoietin-like protein 8 regulatory pathway	78/3788	123/5488	0.926123161250295	0.99999999997286	0.945842868013994	64240/64241/207/208/10487/868/23624/1555/1576/1734/2194/2203/10211/2319/2931/3265/3643/4023/5604/5606/5607/5608/4294/4296/7786/10746/4215/4216/4217/9064/1326/4293/11184/9448/11183/5600/6300/5603/5597/5598/5601/51085/10062/5170/5288/5293/5294/5295/5296/8503/30849/5564/5565/51422/5770/2889/6009/23433/6195/6196/6197/8986/9252/27330/6199/6256/6319/143686/6464/25759/6567/6513/6517/6654/6655/6720/7067/7068	78
WP4263	Pancreatic adenocarcinoma pathway	51/3788	82/5488	0.926933235218306	0.99999999997286	0.945842868013994	207/208/10000/9459/578/581/598/675/842/595/1021/1026/1643/1869/1870/1950/1956/2064/1647/4616/10912/3551/8517/3716/5604/5601/5062/5037/5293/5295/5296/8503/5337/5880/5888/5898/5899/5900/5925/5970/387/54101/6199/4089/6772/6774/7040/7043/7074/7157/7422	51
WP4249	Hedgehog signaling pathway	20/3788	34/5488	0.927215950421879	0.99999999997286	0.945842868013994	409/596/91653/595/894/50937/1454/1455/8452/2619/2735/2737/64399/3549/5727/6469/6608/57154/64750/51684	20
WP3853	ERK pathway in Huntington's disease	7/3788	13/5488	0.927232207687383	0.99999999997286	0.945842868013994	836/840/1950/1956/2002/3265/9252	7
WP3958	GPR40 pathway	7/3788	13/5488	0.927232207687383	0.99999999997286	0.945842868013994	3710/23236/5330/5331/113026/51196/5336	7
WP4566	Translation inhibitors in chronically activated PDGFRA cells	27/3788	45/5488	0.927520585810527	0.99999999997286	0.945842868013994	207/208/10000/1457/1974/1975/8672/5604/5606/5607/5608/5601/27250/5163/5294/5295/5296/8503/5292/11040/5578/6194/6195/6196/8986/9252/6199	27
WP35	G protein signaling pathways	49/3788	79/5488	0.928211087501524	0.99999999997286	0.945842868013994	107/196883/111/112/113/115/8165/11215/9472/9465/10142/9138/805/2768/9630/2769/2771/2773/2774/2778/2783/10681/2791/2786/2787/2793/3265/3708/3760/5153/5137/5141/5142/5144/5151/5331/5533/5573/5575/5576/5577/5578/5579/5583/5584/5588/5590/387/6237	49
WP4142	Metabolism of spingolipids in ER and Golgi apparatus	10/3788	18/5488	0.928650377660893	0.99999999997286	0.945842868013994	2683/64781/2589/166929/8879/81537/8877/56848/7357/7368	10
WP3981	miRNA regulation of prostate cancer signaling pathways	18/3788	31/5488	0.932441385017623	0.99999999997286	0.945842868013994	10000/596/842/595/1026/1027/90993/1387/1499/2885/8517/5604/4193/4792/5159/23228/6654/7157	18
WP4767	FGFR3 signaling in chondrocyte proliferation and terminal differentiation	13/3788	23/5488	0.932976825687905	0.99999999997286	0.945842868013994	650/652/1026/1267/2254/2261/3549/5604/5600/6300/5603/6772/7067	13
